OMKIM	33.222222	126.687222	14	Y571	B	SOSDO	33.003333	126.459722	0	Y	PAPLU	33.578056	127.060278	0	Y
SOSDO	33.003333	126.459722	14	Y571	B				0	Y	OMKIM	33.222222	126.687222	0	Y
RINBO	35.897889	126.896889	14	Y549	B	KUZ	35.910314	126.611354	0	Y				0	Y
KUZ	35.910314	126.611354	14	Y549	B				0	Y	RINBO	35.897889	126.896889	0	Y
SAMON	36.242856	134.503339	14	Y51	B	LANAT	36.373238	131.428317	0	Y				0	Y
LANAT	36.373238	131.428317	14	Y51	B				0	Y	SAMON	36.242856	134.503339	0	Y
MEDIO	39.487731	137.538908	14	Y377	B	IGROD	41.649999	136.783333	0	Y				0	Y
IGROD	41.649999	136.783333	14	Y377	B				0	Y	MEDIO	39.487731	137.538908	0	Y
HANAB	38.426525	138.032375	14	Y347	B	EKVIK	39.747681	136.605206	0	Y				0	Y
EKVIK	39.747681	136.605206	14	Y347	B	IGROD	41.649999	136.783333	0	Y	HANAB	38.426525	138.032375	0	Y
IGROD	41.649999	136.783333	14	Y347	B				0	Y	EKVIK	39.747681	136.605206	0	Y
DGC	33.676162	130.389578	14	Y28	B	ISAKY	33.206186	129.653003	0	Y				0	Y
ISAKY	33.206186	129.653003	14	Y28	B				0	Y	DGC	33.676162	130.389578	0	Y
PSN	35.122605	128.999558	14	Y253	B	ANKUS	35.125000	128.771111	0	Y				0	Y
ANKUS	35.125000	128.771111	14	Y253	B	SARAM	35.122667	128.524500	0	Y	PSN	35.122605	128.999558	0	Y
SARAM	35.122667	128.524500	14	Y253	B	SAPDI	35.122833	128.492000	0	Y	ANKUS	35.125000	128.771111	0	Y
SAPDI	35.122833	128.492000	14	Y253	B	ANUBA	35.124333	127.587166	0	Y	SARAM	35.122667	128.524500	0	Y
ANUBA	35.124333	127.587166	14	Y253	B	TEDAN	35.124000	127.308667	0	Y	SAPDI	35.122833	128.492000	0	Y
TEDAN	35.124000	127.308667	14	Y253	B	SAMUL	35.122667	126.859000	0	Y	ANUBA	35.124333	127.587166	0	Y
SAMUL	35.122667	126.859000	14	Y253	B	KWA	35.126167	126.812166	0	Y	TEDAN	35.124000	127.308667	0	Y
KWA	35.126167	126.812166	14	Y253	B	DALSU	35.125278	126.701667	0	Y	SAMUL	35.122667	126.859000	0	Y
DALSU	35.125278	126.701667	14	Y253	B				0	Y	KWA	35.126167	126.812166	0	Y
KANSU	38.633333	132.475000	14	Y233	B	ONATA	38.475556	132.100556	0	Y				0	Y
ONATA	38.475556	132.100556	14	Y233	B	SELPA	37.920833	130.819722	0	Y	KANSU	38.633333	132.475000	0	Y
SELPA	37.920833	130.819722	14	Y233	B	BUSKO	37.675833	130.269444	0	Y	ONATA	38.475556	132.100556	0	Y
BUSKO	37.675833	130.269444	14	Y233	B				0	Y	SELPA	37.920833	130.819722	0	Y
IKE	33.747491	129.776830	14	Y209	B	BESNA	34.621667	129.130833	0	Y				0	Y
BESNA	34.621667	129.130833	14	Y209	B				0	Y	IKE	33.747491	129.776830	0	Y
SAKYU	35.917867	134.647886	14	Y16	B	SAPRA	35.823835	130.723576	0	Y				0	Y
SAPRA	35.823835	130.723576	14	Y16	B				0	Y	SAKYU	35.917867	134.647886	0	Y
DGC	33.676162	130.389578	14	Y14	B	STOUT	34.190711	131.016189	0	Y				0	Y
STOUT	34.190711	131.016189	14	Y14	B	HALNA	34.533756	131.536408	0	Y	DGC	33.676162	130.389578	0	Y
HALNA	34.533756	131.536408	14	Y14	B	XZE	35.531095	133.093882	0	Y	STOUT	34.190711	131.016189	0	Y
XZE	35.531095	133.093882	14	Y14	B	DRIPS	35.908931	133.835514	0	Y	HALNA	34.533756	131.536408	0	Y
DRIPS	35.908931	133.835514	14	Y14	B	SAMON	36.242856	134.503339	0	Y	XZE	35.531095	133.093882	0	Y
SAMON	36.242856	134.503339	14	Y14	B				0	Y	DRIPS	35.908931	133.835514	0	Y
EGOBA	37.487417	127.379417	14	W62	B	SOT	37.091895	127.029759	0	Y				0	Y
SOT	37.091895	127.029759	14	W62	B				0	Y	EGOBA	37.487417	127.379417	0	Y
GOGET	37.411667	126.510000	14	W61	B	MONSI	37.213056	126.837500	0	Y				0	Y
MONSI	37.213056	126.837500	14	W61	B	SOT	37.091895	127.029759	0	Y	GOGET	37.411667	126.510000	0	Y
SOT	37.091895	127.029759	14	W61	B				0	Y	MONSI	37.213056	126.837500	0	Y
TOPAX	34.765781	128.497735	14	W526	B	SARAM	35.122667	128.524500	0	Y				0	Y
SARAM	35.122667	128.524500	14	W526	B	MASTA	35.479722	128.561111	0	Y	TOPAX	34.765781	128.497735	0	Y
MASTA	35.479722	128.561111	14	W526	B	TGU	35.810000	128.590833	0	Y	SARAM	35.122667	128.524500	0	Y
TGU	35.810000	128.590833	14	W526	B				0	Y	MASTA	35.479722	128.561111	0	Y
DUMAN	38.519581	124.280327	14	W5	B	SASRI	39.026111	125.394722	0	Y				0	Y
SASRI	39.026111	125.394722	14	W5	B				0	Y	DUMAN	38.519581	124.280327	0	Y
PSN	35.122605	128.999558	14	W45	B	RUNIT	35.126111	128.497778	0	Y				0	Y
RUNIT	35.126111	128.497778	14	W45	B	RIMPO	35.127500	127.583889	0	Y	PSN	35.122605	128.999558	0	Y
RIMPO	35.127500	127.583889	14	W45	B	KWJ	35.118333	126.808500	0	Y	RUNIT	35.126111	128.497778	0	Y
KWJ	35.118333	126.808500	14	W45	B				0	Y	RIMPO	35.127500	127.583889	0	Y
HAMUN	39.921667	127.518333	14	W4	B	SONDO	39.722778	127.470556	0	Y				0	Y
SONDO	39.722778	127.470556	14	W4	B	GUMSA	39.568889	127.432222	0	Y	HAMUN	39.921667	127.518333	0	Y
GUMSA	39.568889	127.432222	14	W4	B				0	Y	SONDO	39.722778	127.470556	0	Y
CONAR	39.364722	127.212778	14	W3	B	JENAM	39.730000	126.299444	0	Y				0	Y
JENAM	39.730000	126.299444	14	W3	B				0	Y	CONAR	39.364722	127.212778	0	Y
CONAR	39.364722	127.212778	14	W2	B	SOCHA	39.250000	126.216667	0	Y				0	Y
SOCHA	39.250000	126.216667	14	W2	B				0	Y	CONAR	39.364722	127.212778	0	Y
SOMSA	33.718333	121.648333	14	W113	B	IKADI	34.104000	123.472667	0	Y				0	Y
IKADI	34.104000	123.472667	14	W113	B				0	Y	SOMSA	33.718333	121.648333	0	Y
LATUX	35.483333	120.783333	14	W108	B	BINOR	35.000000	121.021667	0	Y				0	Y
BINOR	35.000000	121.021667	14	W108	B	SOMSA	33.718333	121.648333	0	Y	LATUX	35.483333	120.783333	0	Y
SOMSA	33.718333	121.648333	14	W108	B				0	Y	BINOR	35.000000	121.021667	0	Y
CHI	39.266667	122.616667	14	W107	B	SANKO	38.249952	122.453314	0	Y				0	Y
SANKO	38.249952	122.453314	14	W107	B				0	Y	CHI	39.266667	122.616667	0	Y
GK	39.218472	125.675556	14	W1	B	SASRI	39.026111	125.394722	0	Y				0	Y
SASRI	39.026111	125.394722	14	W1	B	PONIL	38.850000	124.246667	0	Y	GK	39.218472	125.675556	0	Y
PONIL	38.850000	124.246667	14	W1	B				0	Y	SASRI	39.026111	125.394722	0	Y
VFR-TL-Point(A)	36.814878	129.397000	14	VFRroute(Arr)	B	VFR-TL-Point(W)	36.821028	129.343444	0	Y				0	Y
VFR-TL-Point(W)	36.821028	129.343444	14	VFRroute(Arr)	B	VFR-TL-Point(N)	36.859097	129.349372	0	Y	VFR-TL-Point(A)	36.814878	129.397000	0	Y
VFR-TL-Point(B)	36.728072	129.414514	14	VFRroute(Arr)	B	VFR-TL-Point(S)	36.678086	129.419003	0	Y	VFR-TL-Point(W)	36.821028	129.343444	0	Y
VFR-TL-Point(S)	36.678086	129.419003	14	VFRroute(Arr)	B				0	Y	VFR-TL-Point(B)	36.728072	129.414514	0	Y
VFR-SS-Point(Y)	37.286930	126.461766	14	VFRroute	B	VFR-SS-Point(X)	37.401502	126.392056	0	Y				0	Y
VFR-SS-Point(F)	37.554765	126.614789	14	VFRroute	B	VFR-SS-Point(E)	37.507403	126.512718	0	Y	VFR-SS-Point(Y)	37.286930	126.461766	0	Y
VFR-SS-Point(S)	37.395888	126.741550	14	VFRroute	B	VFR-SS-Point(T)	37.481389	126.555278	0	Y	VFR-SS-Point(F)	37.554765	126.614789	0	Y
VFR-SS-Point(Y)	37.286930	126.461766	14	VFRroute	B	VFR-SS-Point(Z)	37.329041	126.671520	0	Y	VFR-SS-Point(S)	37.395888	126.741550	0	Y
VFR-SS-Point(Z)	37.329041	126.671520	14	VFRroute	B	VFR-SS-Point(T)	37.481389	126.555278	0	Y	VFR-SS-Point(Y)	37.286930	126.461766	0	Y
VFR-SS-Point(W)	37.475607	126.599185	14	VFRroute	B	VFR-SS-Point(T)	37.481389	126.555278	0	Y	VFR-SS-Point(Z)	37.329041	126.671520	0	Y
VFR-SS-Point(T)	37.481389	126.555278	14	VFRroute	B	VFR-SS-Point(I)	37.456764	126.489889	0	Y	VFR-SS-Point(W)	37.475607	126.599185	0	Y
VFR-SS-Point(F)	37.554765	126.614789	14	VFRroute	B	VFR-SS-Point(W)	37.475607	126.599185	0	Y	VFR-SS-Point(T)	37.481389	126.555278	0	Y
VFR-SS-Point(Z)	37.329041	126.671520	14	VFRroute	B	VFR-SS-Point(S)	37.395888	126.741550	0	Y	VFR-SS-Point(F)	37.554765	126.614789	0	Y
VFR-SS-Point(J)	37.368794	126.869020	14	VFRroute	B	VFR-SS-Point(S)	37.395888	126.741550	0	Y	VFR-SS-Point(Z)	37.329041	126.671520	0	Y
VFR-SS-Point(Z)	37.329041	126.671520	14	VFRroute	B	VFR-SS-Point(K)	37.525464	126.752018	0	Y	VFR-SS-Point(J)	37.368794	126.869020	0	Y
VFR-SS-Point(J)	37.368794	126.869020	14	VFRroute	B	VFR-SS-Point(K)	37.525464	126.752018	0	Y	VFR-SS-Point(Z)	37.329041	126.671520	0	Y
VFR-SS-Point(S)	37.395888	126.741550	14	VFRroute	B	VFR-SS-Point(K)	37.525464	126.752018	0	Y	VFR-SS-Point(J)	37.368794	126.869020	0	Y
VFR-SS-Point(W)	37.475607	126.599185	14	VFRroute	B	VFR-SS-Point(K)	37.525464	126.752018	0	Y	VFR-SS-Point(S)	37.395888	126.741550	0	Y
VFR-SS-Point(F)	37.554765	126.614789	14	VFRroute	B	VFR-SS-Point(K)	37.525464	126.752018	0	Y	VFR-SS-Point(W)	37.475607	126.599185	0	Y
VFR-SS-Point(M)	37.569155	126.794289	14	VFRroute	B	VFR-SS-Point(N)	37.583046	126.804528	0	Y	VFR-SS-Point(F)	37.554765	126.614789	0	Y
VFR-SS-Point(N)	37.583046	126.804528	14	VFRroute	B	VFR-SS-Point(R)	37.601528	126.812966	0	Y	VFR-SS-Point(M)	37.569155	126.794289	0	Y
CP-1	37.526111	127.064167	14	VFRroute	B	CP-23	37.523889	127.091944	0	Y	VFR-SS-Point(N)	37.583046	126.804528	0	Y
CP-23	37.523889	127.091944	14	VFRroute	B	CP-22	37.542500	127.113056	0	Y	CP-1	37.526111	127.064167	0	Y
CP-22	37.542500	127.113056	14	VFRroute	B	CP-21	37.579722	127.158333	0	Y	CP-23	37.523889	127.091944	0	Y
CP-21	37.579722	127.158333	14	VFRroute	B	CP-20	37.615556	127.141667	0	Y	CP-22	37.542500	127.113056	0	Y
CP-20	37.615556	127.141667	14	VFRroute	B	CP-19	37.640833	127.133333	0	Y	CP-21	37.579722	127.158333	0	Y
CP-19	37.640833	127.133333	14	VFRroute	B	CP-18	37.675833	127.086944	0	Y	CP-20	37.615556	127.141667	0	Y
CP-18	37.675833	127.086944	14	VFRroute	B	CP-17	37.693333	127.054722	0	Y	CP-19	37.640833	127.133333	0	Y
CP-17	37.693333	127.054722	14	VFRroute	B	CP-16	37.722500	127.013056	0	Y	CP-18	37.675833	127.086944	0	Y
CP-16	37.722500	127.013056	14	VFRroute	B	CP-15	37.712778	126.973611	0	Y	CP-17	37.693333	127.054722	0	Y
CP-15	37.712778	126.973611	14	VFRroute	B	CP-14	37.678611	126.918889	0	Y	CP-16	37.722500	127.013056	0	Y
CP-14	37.678611	126.918889	14	VFRroute	B	CP-13	37.673333	126.885000	0	Y	CP-15	37.712778	126.973611	0	Y
CP-13	37.673333	126.885000	14	VFRroute	B	CP-12	37.655833	126.817500	0	Y	CP-14	37.678611	126.918889	0	Y
CP-12	37.655833	126.817500	14	VFRroute	B	CP-11	37.616944	126.798333	0	Y	CP-13	37.673333	126.885000	0	Y
CP-11	37.616944	126.798333	14	VFRroute	B	CP-10	37.591667	126.804722	0	Y	CP-12	37.655833	126.817500	0	Y
CP-10	37.591667	126.804722	14	VFRroute	B	CP-9	37.565833	126.858333	0	Y	CP-11	37.616944	126.798333	0	Y
CP-9	37.565833	126.858333	14	VFRroute	B	CP-8	37.552778	126.877500	0	Y	CP-10	37.591667	126.804722	0	Y
CP-8	37.552778	126.877500	14	VFRroute	B	CP-7	37.530833	126.889444	0	Y	CP-9	37.565833	126.858333	0	Y
CP-7	37.530833	126.889444	14	VFRroute	B	CP-6	37.516944	126.898056	0	Y	CP-8	37.552778	126.877500	0	Y
CP-6	37.516944	126.898056	14	VFRroute	B	CP-5	37.492500	126.940000	0	Y	CP-7	37.530833	126.889444	0	Y
CP-5	37.492500	126.940000	14	VFRroute	B	CP-4	37.471111	126.987222	0	Y	CP-6	37.516944	126.898056	0	Y
CP-4	37.471111	126.987222	14	VFRroute	B	CP-3	37.471389	127.032222	0	Y	CP-5	37.492500	126.940000	0	Y
CP-3	37.471389	127.032222	14	VFRroute	B	CP-2	37.497500	127.073611	0	Y	CP-4	37.471111	126.987222	0	Y
CP-2	37.497500	127.073611	14	VFRroute	B	CP-1	37.526111	127.064167	0	Y	CP-3	37.471389	127.032222	0	Y
CP-1	37.526111	127.064167	14	VFRroute	B				0	Y	CP-2	37.497500	127.073611	0	Y
KPO	35.977153	129.474510	14	V549	B	LAPAL	35.903527	129.081064	0	Y				0	Y
LAPAL	35.903527	129.081064	14	V549	B	TGU	35.810000	128.590833	0	Y	KPO	35.977153	129.474510	0	Y
TGU	35.810000	128.590833	14	V549	B	OPEDA	35.864131	127.612716	0	Y	LAPAL	35.903527	129.081064	0	Y
OPEDA	35.864131	127.612716	14	V549	B	RINBO	35.897889	126.896889	0	Y	TGU	35.810000	128.590833	0	Y
RINBO	35.897889	126.896889	14	V549	B	ELPOS	35.902746	126.785374	0	Y	OPEDA	35.864131	127.612716	0	Y
ELPOS	35.902746	126.785374	14	V549	B	KUZ	35.910314	126.611354	0	Y	RINBO	35.897889	126.896889	0	Y
KUZ	35.910314	126.611354	14	V549	B				0	Y	ELPOS	35.902746	126.785374	0	Y
TGU	35.810000	128.590833	14	V547	B	IGDOK	35.513580	127.821366	0	Y				0	Y
IGDOK	35.513580	127.821366	14	V547	B	KWA	35.126167	126.812166	0	Y	TGU	35.810000	128.590833	0	Y
KWA	35.126167	126.812166	14	V547	B				0	Y	IGDOK	35.513580	127.821366	0	Y
PSN	35.122605	128.999558	14	V543	B	ANKUS	35.125000	128.771111	0	Y				0	Y
ANKUS	35.125000	128.771111	14	V543	B	SARAM	35.122667	128.524500	0	Y	PSN	35.122605	128.999558	0	Y
SARAM	35.122667	128.524500	14	V543	B	SAPDI	35.122833	128.492000	0	Y	ANKUS	35.125000	128.771111	0	Y
SAPDI	35.122833	128.492000	14	V543	B	ANUBA	35.124333	127.587166	0	Y	SARAM	35.122667	128.524500	0	Y
ANUBA	35.124333	127.587166	14	V543	B	TEDAN	35.124000	127.308667	0	Y	SAPDI	35.122833	128.492000	0	Y
TEDAN	35.124000	127.308667	14	V543	B	SAMUL	35.122667	126.859000	0	Y	ANUBA	35.124333	127.587166	0	Y
SAMUL	35.122667	126.859000	14	V543	B	KWA	35.126167	126.812166	0	Y	TEDAN	35.124000	127.308667	0	Y
KWA	35.126167	126.812166	14	V543	B	DALSU	35.125278	126.701667	0	Y	SAMUL	35.122667	126.859000	0	Y
DALSU	35.125278	126.701667	14	V543	B				0	Y	KWA	35.126167	126.812166	0	Y
DGC	33.676162	130.389578	14	V28	B	FUE	32.668606	128.826736	0	Y				0	Y
FUE	32.668606	128.826736	14	V28	B				0	Y	DGC	33.676162	130.389578	0	Y
PSN	35.122605	128.999558	14	V11	B	APARU	35.419690	129.164443	0	Y				0	Y
APARU	35.419690	129.164443	14	V11	B	KPO	35.977153	129.474510	0	Y	PSN	35.122605	128.999558	0	Y
KPO	35.977153	129.474510	14	V11	B	LOSTO	36.336347	129.431123	0	Y	APARU	35.419690	129.164443	0	Y
LOSTO	36.336347	129.431123	14	V11	B	NOBUT	37.119421	129.336063	0	Y	KPO	35.977153	129.474510	0	Y
NOBUT	37.119421	129.336063	14	V11	B	PILIT	37.439274	129.294485	0	Y	LOSTO	36.336347	129.431123	0	Y
PILIT	37.439274	129.294485	14	V11	B				0	Y	NOBUT	37.119421	129.336063	0	Y
SP-7	37.591667	126.804722	14	Susaek	B	SP-6	37.617778	126.824444	0	Y				0	Y
SP-6	37.617778	126.824444	14	Susaek	B	SP-5	37.623611	126.848056	0	Y	SP-7	37.591667	126.804722	0	Y
SP-5	37.623611	126.848056	14	Susaek	B	SP-4	37.608889	126.884722	0	Y	SP-6	37.617778	126.824444	0	Y
SP-4	37.608889	126.884722	14	Susaek	B	SP-3	37.587222	126.887778	0	Y	SP-5	37.623611	126.848056	0	Y
SP-3	37.587222	126.887778	14	Susaek	B	SP-2	37.575556	126.885833	0	Y	SP-4	37.608889	126.884722	0	Y
SP-2	37.575556	126.885833	14	Susaek	B	SP-1	37.558056	126.869167	0	Y	SP-3	37.587222	126.887778	0	Y
SP-1	37.558056	126.869167	14	Susaek	B				0	Y	SP-2	37.575556	126.885833	0	Y
KICHA	40.684167	129.192222	14	R452	B	HAMUN	39.921667	127.518333	0	Y				0	Y
HAMUN	39.921667	127.518333	14	R452	B	WASAN	39.728333	127.083889	0	Y	KICHA	40.684167	129.192222	0	Y
WASAN	39.728333	127.083889	14	R452	B	SOCHA	39.250000	126.216667	0	Y	HAMUN	39.921667	127.518333	0	Y
SOCHA	39.250000	126.216667	14	R452	B	GK	39.218472	125.675556	0	Y	WASAN	39.728333	127.083889	0	Y
GK	39.218472	125.675556	14	R452	B				0	Y	SOCHA	39.250000	126.216667	0	Y
YNJ	42.883334	129.451666	14	R224	B	VASRO	42.463889	129.740278	0	Y				0	Y
VASRO	42.463889	129.740278	14	R224	B	ANKOG	41.722222	130.278333	0	Y	YNJ	42.883334	129.451666	0	Y
ANKOG	41.722222	130.278333	14	R224	B	KAKPU	41.461389	130.473056	0	Y	VASRO	42.463889	129.740278	0	Y
KAKPU	41.461389	130.473056	14	R224	B	KANSU	38.633333	132.475000	0	Y	ANKOG	41.722222	130.278333	0	Y
KANSU	38.633333	132.475000	14	R224	B				0	Y	KAKPU	41.461389	130.473056	0	Y
FUE	32.668606	128.826736	14	OTR30	B	ESBIS	31.253427	127.381325	0	Y				0	Y
ESBIS	31.253427	127.381325	14	OTR30	B	MIKES	29.586972	125.748167	0	Y	FUE	32.668606	128.826736	0	Y
MIKES	29.586972	125.748167	14	OTR30	B				0	Y	ESBIS	31.253427	127.381325	0	Y
JP-6	37.516389	126.961111	14	NCorridor	B	JP-5	37.526944	126.945556	0	Y				0	Y
JP-5	37.526944	126.945556	14	NCorridor	B	JP-4	37.538333	126.925833	0	Y	JP-6	37.516389	126.961111	0	Y
JP-4	37.538333	126.925833	14	NCorridor	B	JP-3	37.542222	126.902500	0	Y	JP-5	37.526944	126.945556	0	Y
JP-3	37.542222	126.902500	14	NCorridor	B	JP-2	37.551944	126.891111	0	Y	JP-4	37.538333	126.925833	0	Y
JP-2	37.551944	126.891111	14	NCorridor	B	JP-1	37.565833	126.858333	0	Y	JP-3	37.542222	126.902500	0	Y
JP-1	37.565833	126.858333	14	NCorridor	B				0	Y	JP-2	37.551944	126.891111	0	Y
RIVAT	41.483333	132.266667	14	N513	B	MESOV	38.633333	130.466667	0	Y				0	Y
MESOV	38.633333	130.466667	14	N513	B				0	Y	RIVAT	41.483333	132.266667	0	Y
NULAR	40.986658	134.183344	14	L771	B	MESOV	38.633333	130.466667	0	Y				0	Y
MESOV	38.633333	130.466667	14	L771	B				0	Y	NULAR	40.986658	134.183344	0	Y
IGOBI	37.901822	137.283633	14	L512	B	KAMSA	37.718056	133.733888	0	Y				0	Y
KAMSA	37.718056	133.733888	14	L512	B	ANDOL	37.666111	133.000000	0	Y	IGOBI	37.901822	137.283633	0	Y
ANDOL	37.666111	133.000000	14	L512	B	SABET	37.641389	132.671944	0	Y	KAMSA	37.718056	133.733888	0	Y
SABET	37.641389	132.671944	14	L512	B	TENAS	37.638889	131.574166	0	Y	ANDOL	37.666111	133.000000	0	Y
TENAS	37.638889	131.574166	14	L512	B				0	Y	SABET	37.641389	132.671944	0	Y
RIVAT	41.483333	132.266667	14	G711	B	DOHAE	39.383333	132.431667	0	Y				0	Y
DOHAE	39.383333	132.431667	14	G711	B	KANSU	38.633333	132.475000	0	Y	RIVAT	41.483333	132.266667	0	Y
KANSU	38.633333	132.475000	14	G711	B				0	Y	DOHAE	39.383333	132.431667	0	Y
RIVAT	41.483333	132.266667	14	G705	B	RITEK	42.264992	131.739736	0	Y				0	Y
RITEK	42.264992	131.739736	14	G705	B	TERNI	42.370278	131.667500	0	Y	RIVAT	41.483333	132.266667	0	Y
TERNI	42.370278	131.667500	14	G705	B	AGBIS	42.789158	131.440847	0	Y	RITEK	42.264992	131.739736	0	Y
AGBIS	42.789158	131.440847	14	G705	B				0	Y	TERNI	42.370278	131.667500	0	Y
XZE	35.531095	133.093882	14	G597	B	LANAT	36.373238	131.428317	0	Y				0	Y
LANAT	36.373238	131.428317	14	G597	B	AGSUS	36.763287	130.690551	0	Y	XZE	35.531095	133.093882	0	Y
AGSUS	36.763287	130.690551	14	G597	B	NIMUS	37.202778	129.782222	0	Y	LANAT	36.373238	131.428317	0	Y
NIMUS	37.202778	129.782222	14	G597	B	PILIT	37.439274	129.294485	0	Y	AGSUS	36.763287	130.690551	0	Y
PILIT	37.439274	129.294485	14	G597	B	KAE	37.700514	128.753578	0	Y	NIMUS	37.202778	129.782222	0	Y
KAE	37.700514	128.753578	14	G597	B	BIKSI	37.675416	128.584472	0	Y	PILIT	37.439274	129.294485	0	Y
BIKSI	37.675416	128.584472	14	G597	B	TORUS	37.606944	128.135278	0	Y	KAE	37.700514	128.753578	0	Y
TORUS	37.606944	128.135278	14	G597	B	KARBU	37.533083	127.664444	0	Y	BIKSI	37.675416	128.584472	0	Y
KARBU	37.533083	127.664444	14	G597	B	EGOBA	37.487417	127.379417	0	Y	TORUS	37.606944	128.135278	0	Y
EGOBA	37.487417	127.379417	14	G597	B	SEL	37.413816	126.928638	0	Y	KARBU	37.533083	127.664444	0	Y
SEL	37.413816	126.928638	14	G597	B	GOGET	37.411667	126.510000	0	Y	EGOBA	37.487417	127.379417	0	Y
GOGET	37.411667	126.510000	14	G597	B	NOPIK	37.403332	125.651389	0	Y	SEL	37.413816	126.928638	0	Y
NOPIK	37.403332	125.651389	14	G597	B	BINIL	37.396944	125.233055	0	Y	GOGET	37.411667	126.510000	0	Y
BINIL	37.396944	125.233055	14	G597	B	ANSIM	37.389696	124.825244	0	Y	NOPIK	37.403332	125.651389	0	Y
ANSIM	37.389696	124.825244	14	G597	B	GONAV	37.180111	124.414610	0	Y	BINIL	37.396944	125.233055	0	Y
GONAV	37.180111	124.414610	14	G597	B	AGAVO	37.166667	124.000000	0	Y	ANSIM	37.389696	124.825244	0	Y
AGAVO	37.166667	124.000000	14	G597	B	DONVO	37.566537	123.333296	0	Y	GONAV	37.180111	124.414610	0	Y
DONVO	37.566537	123.333296	14	G597	B				0	Y	AGAVO	37.166667	124.000000	0	Y
XZE	35.531095	133.093882	14	G585	B	SAPRA	35.823835	130.723576	0	Y				0	Y
SAPRA	35.823835	130.723576	14	G585	B	BULGA	35.938549	129.826890	0	Y	XZE	35.531095	133.093882	0	Y
BULGA	35.938549	129.826890	14	G585	B	KPO	35.977153	129.474510	0	Y	SAPRA	35.823835	130.723576	0	Y
KPO	35.977153	129.474510	14	G585	B	ELAPI	36.344709	128.837806	0	Y	BULGA	35.938549	129.826890	0	Y
ELAPI	36.344709	128.837806	14	G585	B	CUN	36.632028	128.325416	0	Y	KPO	35.977153	129.474510	0	Y
CUN	36.632028	128.325416	14	G585	B	BIGOB	36.723722	128.164444	0	Y	ELAPI	36.344709	128.837806	0	Y
BIGOB	36.723722	128.164444	14	G585	B	BASEM	36.843722	127.952694	0	Y	CUN	36.632028	128.325416	0	Y
BASEM	36.843722	127.952694	14	G585	B	ENSAL	36.931667	127.796389	0	Y	BIGOB	36.723722	128.164444	0	Y
ENSAL	36.931667	127.796389	14	G585	B	GUKDO	37.019693	127.639695	0	Y	BASEM	36.843722	127.952694	0	Y
GUKDO	37.019693	127.639695	14	G585	B	KAKSO	37.129055	127.443722	0	Y	ENSAL	36.931667	127.796389	0	Y
KAKSO	37.129055	127.443722	14	G585	B	KALMA	37.312500	127.112500	0	Y	GUKDO	37.019693	127.639695	0	Y
KALMA	37.312500	127.112500	14	G585	B	SEL	37.413816	126.928638	0	Y	KAKSO	37.129055	127.443722	0	Y
SEL	37.413816	126.928638	14	G585	B				0	Y	KALMA	37.312500	127.112500	0	Y
SURAK	31.781166	123.481500	14	G455	B	LAMEN	31.610000	124.000000	0	Y				0	Y
LAMEN	31.610000	124.000000	14	G455	B				0	Y	SURAK	31.781166	123.481500	0	Y
DGC	33.676162	130.389578	14	G339	B	BEETL	34.262409	129.829229	0	Y				0	Y
BEETL	34.262409	129.829229	14	G339	B	INVOK	34.788609	129.322969	0	Y	DGC	33.676162	130.389578	0	Y
INVOK	34.788609	129.322969	14	G339	B	PSN	35.122605	128.999558	0	Y	BEETL	34.262409	129.829229	0	Y
PSN	35.122605	128.999558	14	G339	B				0	Y	INVOK	34.788609	129.322969	0	Y
TONIX	31.338000	123.532833	14	G327	B	LAMEN	31.610000	124.000000	0	Y				0	Y
LAMEN	31.610000	124.000000	14	G327	B				0	Y	TONIX	31.338000	123.532833	0	Y
XZE	35.531095	133.093882	14	G203	B	KALEK	35.208889	129.884722	0	Y				0	Y
KALEK	35.208889	129.884722	14	G203	B	PSN	35.122605	128.999558	0	Y	XZE	35.531095	133.093882	0	Y
PSN	35.122605	128.999558	14	G203	B				0	Y	KALEK	35.208889	129.884722	0	Y
DUBAN	27.937833	123.690333	14	B591	B	EMRET	28.005667	123.690333	0	Y				0	Y
EMRET	28.005667	123.690333	14	B591	B	KASKA	28.706666	123.683000	0	Y	DUBAN	27.937833	123.690333	0	Y
KASKA	28.706666	123.683000	14	B591	B	MIGOL	30.767000	123.686667	0	Y	EMRET	28.005667	123.690333	0	Y
MIGOL	30.767000	123.686667	14	B591	B				0	Y	KASKA	28.706666	123.683000	0	Y
DUBAN	27.937833	123.690333	14	B576	B	SALMI	28.315000	124.000000	0	Y				0	Y
SALMI	28.315000	124.000000	14	B576	B	BOLOD	29.586936	125.024844	0	Y	DUBAN	27.937833	123.690333	0	Y
BOLOD	29.586936	125.024844	14	B576	B	ATOTI	30.003558	125.198157	0	Y	SALMI	28.315000	124.000000	0	Y
ATOTI	30.003558	125.198157	14	B576	B	TESIM	31.590435	125.862355	0	Y	BOLOD	29.586936	125.024844	0	Y
TESIM	31.590435	125.862355	14	B576	B	ELGEP	31.781389	125.938056	0	Y	ATOTI	30.003558	125.198157	0	Y
ELGEP	31.781389	125.938056	14	B576	B	NIRAT	32.064942	126.058026	0	Y	TESIM	31.590435	125.862355	0	Y
NIRAT	32.064942	126.058026	14	B576	B	SAMLO	32.536681	126.263254	0	Y	ELGEP	31.781389	125.938056	0	Y
